Sample,X(ms) [24.09.2026 09:48:38 648 UTC],"matematicko_upravljanje[%MD18]","izlazna_vrednost_objekta[%MD14]","referentna_vrednost[%MD10]"
994,1790243302089.273519,0,0,0
995,1790243302129.281819,0,0,0
996,1790243302169.252219,0,0,0
997,1790243302209.230919,0,0,0
998,1790243302249.235919,0,0,0
999,1790243302289.293619,0,0,0
1000,1790243302329.396619,0,0,0
1001,1790243302369.253619,0,0,0
1002,1790243302409.251119,0,0,0
1003,1790243302449.244419,0,0,0
1004,1790243302489.248419,0,0,0
1005,1790243302529.250719,0,0,0
1006,1790243302569.242419,0,0,0
1007,1790243302609.237619,0,0,0
1008,1790243302649.258919,0,0,0
1009,1790243302689.422119,0,0,0
1010,1790243302729.303119,0,0,0
1011,1790243302769.236219,0,0,0
1012,1790243302809.227019,0,0,0
1013,1790243302849.222619,0,0,0
1014,1790243302889.210619,0,0,0
1015,1790243302929.233819,0,0,0
1016,1790243302969.238219,0,0,0
1017,1790243303009.261919,0,0,0
1018,1790243303049.200619,0,0,0
1019,1790243303089.234619,0,0,0
1020,1790243303129.203619,0,0,0
1021,1790243303169.224419,0,0,0
1022,1790243303209.183919,0,0,0
1023,1790243303249.201619,0,0,0
1024,1790243303289.221319,0,0,0
1025,1790243303329.183919,0,0,0
1026,1790243303369.204319,0,0,0
1027,1790243303409.218819,0,0,0
1028,1790243303449.201919,0,0,0
1029,1790243303489.204619,0,0,0
1030,1790243303529.270919,0,0,0
1031,1790243303569.212119,0,0,0
1032,1790243303609.274119,0,0,0
1033,1790243303649.183419,0,0,0
1034,1790243303689.176419,0,0,0
1035,1790243303729.221219,0,0,0
1036,1790243303769.246719,0,0,0
1037,1790243303809.203319,0,0,0
1038,1790243303849.222119,0,0,0
1039,1790243303889.200319,0,0,0
1040,1790243303929.209819,0,0,0
1041,1790243303969.208819,0,0,0
1042,1790243304009.159619,0,0,0
1043,1790243304049.172519,0,0,0
1044,1790243304089.167619,0,0,0
1045,1790243304129.199319,0,0,0
1046,1790243304169.197619,0,0,0
1047,1790243304209.177319,0,0,0
1048,1790243304249.169319,0,0,0
1049,1790243304289.155119,0,0,0
1050,1790243304329.211119,0,0,0
1051,1790243304369.171119,0,0,0
1052,1790243304409.159019,0,0,0
1053,1790243304449.196419,0,0,0
1054,1790243304489.149219,0,0,0
1055,1790243304529.175019,0,0,0
1056,1790243304569.149519,0,0,0
1057,1790243304609.174719,0,0,0
1058,1790243304649.133919,0,0,0
1059,1790243304689.171919,0,0,0
1060,1790243304729.147319,0,0,0
1061,1790243304769.151819,0,0,0
1062,1790243304809.119219,0,0,0
1063,1790243304849.198019,0,0,0
1064,1790243304889.131319,0,0,0
1065,1790243304929.351819,0,0,0
1066,1790243304969.196519,0,0,0
1067,1790243305009.160019,0,0,0
1068,1790243305049.112319,0,0,0
1069,1790243305089.118119,0,0,0
1070,1790243305129.290919,0,0,0
1071,1790243305169.121619,0,0,0
1072,1790243305209.172419,0,0,0
1073,1790243305249.142319,0,0,0
1074,1790243305289.134519,0,0,0
1075,1790243305329.129019,0,0,0
1076,1790243305369.122319,0,0,0
1077,1790243305409.113819,0,0,0
1078,1790243305449.173719,0,0,0
1079,1790243305489.120019,0,0,0
1080,1790243305529.096419,0,0,0
1081,1790243305569.126319,0,0,0
1082,1790243305609.119819,0,0,0
1083,1790243305649.111319,0,0,0
1084,1790243305689.088419,0,0,0
1085,1790243305729.080619,0,0,0
1086,1790243305769.089619,0,0,0
1087,1790243305809.081819,0,0,0
1088,1790243305849.107019,0,0,0
1089,1790243305889.065919,0,0,0
1090,1790243305929.123319,0,0,0
1091,1790243305969.109619,0,0,0
1092,1790243306009.111119,0,0,0
1093,1790243306049.081419,0,0,0
1094,1790243306089.098919,0,0,0
1095,1790243306129.087619,0,0,0
1096,1790243306169.086319,0,0,0
1097,1790243306209.074519,0,0,0
1098,1790243306249.066419,0,0,0
1099,1790243306289.054419,0,0,0
1100,1790243306329.112219,0,0,0
1101,1790243306369.088319,0,0,0
1102,1790243306409.088419,0,0,0
1103,1790243306449.174119,0,0,0
1104,1790243306489.067219,0,0,0
1105,1790243306529.075319,0,0,0
1106,1790243306569.063219,0,0,0
1107,1790243306609.088419,0,0,0
1108,1790243306649.039619,0,0,0
1109,1790243306689.175419,0,0,0
1110,1790243306729.271919,0,0,0
1111,1790243306769.090919,0,0,0
1112,1790243306809.071919,0,0,0
1113,1790243306849.137919,0,0,0
1114,1790243306889.107319,0,0,0
1115,1790243306929.050519,0,0,0
1116,1790243306969.047319,0,0,0
1117,1790243307009.028619,0,0,0
1118,1790243307049.035719,0,0,0
1119,1790243307089.028619,0,0,0
1120,1790243307129.037219,0,0,0
1121,1790243307169.141619,0,0,0
1122,1790243307209.044819,0,0,0
1123,1790243307249.052019,0,0,0
1124,1790243307289.055919,0,0,0
1125,1790243307329.065819,0,0,0
1126,1790243307369.015419,0,0,0
1127,1790243307409.049219,0,0,0
1128,1790243307449.027219,0,0,0
1129,1790243307489.039119,0,0,0
1130,1790243307529.055019,0,0,0
1131,1790243307569.001219,0,0,0
1132,1790243307609.029219,0,0,0
1133,1790243307649.003919,0,0,0
1134,1790243307688.994919,0,0,0
1135,1790243307729.041319,0,0,0
1136,1790243307769.019419,0,0,0
1137,1790243307809.034819,0,0,0
1138,1790243307849.050119,0,0,0
1139,1790243307889.008719,0,0,0
1140,1790243307929.094119,0,0,0
1141,1790243307969.303319,0,0,0
1142,1790243308008.988819,0,0,0
1143,1790243308049.011819,0,0,0
1144,1790243308088.964519,0,0,0
1145,1790243308129.058919,0,0,0
1146,1790243308169.020919,0,0,0
1147,1790243308209.041619,0,0,0
1148,1790243308249.020819,0,0,0
1149,1790243308288.997819,0,0,0
1150,1790243308329.152119,0,0,0
1151,1790243308368.984819,0,0,0
1152,1790243308408.976219,0,0,0
1153,1790243308448.988619,0,0,0
1154,1790243308489.048019,0,0,0
1155,1790243308528.968119,0,0,0
1156,1790243308569.055119,0,0,0
1157,1790243308608.959719,0,0,0
1158,1790243308649.540219,0,0,0
1159,1790243308689.045619,0,0,0
1160,1790243308728.954619,0,0,0
1161,1790243308769.093619,0,0,0
1162,1790243308808.990419,0,0,0
1163,1790243308849.030819,0,0,0
1164,1790243308888.980819,0,0,0
1165,1790243308928.940719,0,0,0
1166,1790243308968.989719,0,0,0
1167,1790243309008.979319,0,0,0
1168,1790243309048.963119,0,0,0
1169,1790243309089.038019,0,0,0
1170,1790243309128.949019,0,0,0
1171,1790243309168.952419,0,0,0
1172,1790243309208.971519,0,0,0
1173,1790243309248.936419,0,0,0
1174,1790243309288.966019,0,0,0
1175,1790243309329.035119,0,0,0
1176,1790243309368.957819,0,0,0
1177,1790243309408.939419,0,0,0
1178,1790243309448.929719,0,0,0
1179,1790243309488.906519,0,0,0
1180,1790243309528.920219,0,0,0
1181,1790243309568.946719,0,0,0
1182,1790243309608.925819,0,0,0
1183,1790243309649.098519,0,0,0
1184,1790243309688.956019,0,0,0
1185,1790243309729.178219,0,0,0
1186,1790243309768.902119,0,0,0
1187,1790243309808.948119,0,0,0
1188,1790243309848.971019,0,0,0
1189,1790243309888.929619,0,0,0
1190,1790243309928.953719,0,0,0
1191,1790243309968.966919,0,0,0
1192,1790243310008.921319,0,0,0
1193,1790243310048.913819,0,0,0
1194,1790243310088.923619,0,0,0
1195,1790243310128.992719,0,0,0
1196,1790243310168.953919,0,0,0
1197,1790243310208.951419,0,0,0
1198,1790243310249.038319,0,0,0
1199,1790243310288.920019,0,0,0
1200,1790243310329.066819,0,0,0
1201,1790243310368.905219,0,0,0
1202,1790243310408.937819,0,0,0
1203,1790243310448.916619,0,0,0
1204,1790243310488.900019,0,0,0
1205,1790243310528.916119,0,0,0
1206,1790243310568.887219,0,0,0
1207,1790243310608.937919,0,0,0
1208,1790243310648.884719,0,0,0
1209,1790243310688.882619,0,0,0
1210,1790243310728.908319,0,0,0
1211,1790243310768.891519,0,0,0
1212,1790243310808.869819,0,0,0
1213,1790243310848.894119,0,0,0
1214,1790243310888.851219,0,0,0
1215,1790243310933.097619,0,0,0
1216,1790243310968.887219,0,0,0
1217,1790243311008.909919,0,0,0
1218,1790243311048.895219,0,0,0
1219,1790243311088.907919,0,0,0
1220,1790243311129.090819,0,0,0
1221,1790243311168.868219,0,0,0
1222,1790243311208.893719,0,0,0
1223,1790243311248.876019,0,0,0
1224,1790243311288.907919,0,0,0
1225,1790243311328.905619,0,0,0
1226,1790243311368.825819,0,0,0
1227,1790243311408.845219,0,0,0
1228,1790243311448.850819,0,0,0
1229,1790243311488.865419,0,0,0
1230,1790243311528.863119,0,0,0
1231,1790243311568.921119,0,0,0
1232,1790243311608.827919,0,0,0
1233,1790243311648.831519,0,0,0
1234,1790243311688.817319,0,0,0
1235,1790243311729.399219,0,0,0
1236,1790243311768.870819,0,0,0
1237,1790243311808.899819,0,0,0
1238,1790243311848.922019,0,0,0
1239,1790243311889.017119,0,0,0
1240,1790243311928.843219,0,0,0
1241,1790243311968.835319,0,0,0
1242,1790243312008.837219,0,0,0
1243,1790243312048.852919,0,0,0
1244,1790243312088.827819,0,0,0
1245,1790243312128.815219,0,0,0
1246,1790243312168.818519,0,0,0
1247,1790243312208.848619,0,0,0
1248,1790243312248.809119,0,0,0
1249,1790243312288.838819,0,0,0
1250,1790243312328.850019,0,0,0
1251,1790243312368.826819,0,0,0
1252,1790243312408.839519,0,0,0
1253,1790243312448.803419,0,0,0
1254,1790243312488.819219,0,0,0
1255,1790243312528.811219,0,0,0
1256,1790243312568.846219,0,0,0
1257,1790243312608.897719,0,0,0
1258,1790243312648.898219,0,0,0
1259,1790243312688.792719,0,0,0
1260,1790243312728.921919,0,0,0
1261,1790243312769.008119,0,0,0
1262,1790243312808.888519,0,0,0
1263,1790243312848.822919,0,0,0
1264,1790243312888.808519,0,0,0
1265,1790243312928.814619,0,0,0
1266,1790243312968.823919,0,0,0
1267,1790243313008.780719,0,0,0
1268,1790243313048.821119,0,0,0
1269,1790243313089.449219,0,0,0
1270,1790243313129.619719,0,0,0
1271,1790243313168.756719,0,0,0
1272,1790243313208.749419,0,0,0
1273,1790243313248.858819,0,0,0
1274,1790243313288.792219,0,0,0
1275,1790243313328.919319,0,0,0
1276,1790243313368.777519,0,0,0
1277,1790243313408.754119,0,0,0
1278,1790243313448.742019,0,0,0
1279,1790243313488.780919,0,0,0
1280,1790243313528.789719,0,0,0
1281,1790243313568.795119,0,0,0
1282,1790243313608.991719,0,0,0
1283,1790243313648.749419,0,0,0
1284,1790243313688.750119,0,0,0
1285,1790243313728.783419,0,0,0
1286,1790243313768.777219,0,0,0
1287,1790243313808.751919,0,0,0
1288,1790243313848.777219,0,0,0
1289,1790243313888.765719,0,0,0
1290,1790243313928.725719,0,0,0
1291,1790243313968.754719,0,0,0
1292,1790243314008.726919,0,0,0
1293,1790243314048.727119,0,0,0
1294,1790243314088.771219,0,0,0
1295,1790243314128.751419,0,0,0
1296,1790243314168.795319,0,0,0
1297,1790243314208.724419,0,0,0
1298,1790243314248.752519,0,0,0
1299,1790243314288.706419,0,0,0
1300,1790243314328.728519,0,0,0
1301,1790243314368.726519,0,0,0
1302,1790243314408.703119,0,0,0
1303,1790243314448.781919,0,0,0
1304,1790243314488.680019,0,0,0
1305,1790243314528.697019,0,0,0
1306,1790243314568.722019,0,0,0
1307,1790243314608.722119,0,0,0
1308,1790243314648.715819,0,0,0
1309,1790243314688.742519,0,0,0
1310,1790243314729.412719,0,0,0
1311,1790243314768.708619,0,0,0
1312,1790243314808.721719,0,0,0
1313,1790243314848.701619,0,0,0
1314,1790243314888.681219,0,0,0
1315,1790243314928.731719,0,0,0
1316,1790243314968.697719,0,0,0
1317,1790243315008.723119,0,0,0
1318,1790243315048.681319,0,0,0
1319,1790243315088.705919,0,0,0
1320,1790243315128.710819,0,0,0
1321,1790243315168.703319,0,0,0
1322,1790243315208.798519,0,0,0
1323,1790243315248.714119,0,0,0
1324,1790243315288.745519,0,0,0
1325,1790243315328.800319,0,0,0
1326,1790243315368.788419,0,0,0
1327,1790243315408.684719,0,0,0
1328,1790243315448.662619,0,0,0
1329,1790243315488.651719,0,0,0
1330,1790243315528.683119,0,0,0
1331,1790243315568.696819,0,0,0
1332,1790243315608.687419,0,0,0
1333,1790243315648.682519,0,0,0
1334,1790243315688.656719,0,0,0
1335,1790243315728.674019,0,0,0
1336,1790243315768.674919,0,0,0
1337,1790243315808.670019,0,0,0
1338,1790243315848.626019,0,0,0
1339,1790243315888.660619,0,0,0
1340,1790243315928.686019,0,0,0
1341,1790243315968.647219,0,0,0
1342,1790243316008.659619,0,0,0
1343,1790243316048.674919,0,0,0
1344,1790243316088.650319,0,0,0
1345,1790243316128.714019,0,0,0
1346,1790243316168.700419,0,0,0
1347,1790243316208.656119,0,0,0
1348,1790243316248.635119,0,0,0
1349,1790243316288.656319,0,0,0
1350,1790243316328.641419,0,0,0
1351,1790243316368.722119,0,0,0
1352,1790243316408.606919,0,0,0
1353,1790243316448.615519,0,0,0
1354,1790243316488.633519,0,0,0
1355,1790243316528.627019,0,0,0
1356,1790243316568.647819,0,0,0
1357,1790243316608.601119,0,0,0
1358,1790243316648.644219,0,0,0
1359,1790243316688.603819,0,0,0
1360,1790243316728.865419,0,0,0
1361,1790243316769.183219,0,0,0
1362,1790243316808.609319,0,0,0
1363,1790243316848.669219,0,0,0
1364,1790243316888.592219,0,0,0
1365,1790243316928.600019,0,0,0
1366,1790243316968.675019,0,0,0
1367,1790243317008.608819,0,0,0
1368,1790243317048.602419,0,0,0
1369,1790243317088.579619,0,0,0
1370,1790243317128.581919,0,0,0
1371,1790243317168.653019,0,0,0
1372,1790243317208.567919,0,0,0
1373,1790243317248.604519,0,0,0
1374,1790243317288.607119,0,0,0
1375,1790243317328.698319,0,0,0
1376,1790243317368.582319,0,0,0
1377,1790243317408.591519,0,0,0
1378,1790243317448.587419,0,0,0
1379,1790243317488.616819,0,0,0
1380,1790243317528.590519,0,0,0
1381,1790243317568.561819,0,0,0
1382,1790243317608.623719,0,0,0
1383,1790243317648.634119,0,0,0
1384,1790243317688.630119,0,0,0
1385,1790243317728.970319,0,0,0
1386,1790243317768.557019,0,0,0
1387,1790243317808.594919,0,0,0
1388,1790243317848.673519,0,0,0
1389,1790243317888.556819,0,0,0
1390,1790243317928.549719,0,0,0
1391,1790243317968.558819,0,0,0
1392,1790243318008.533119,0,0,0
1393,1790243318048.561119,0,0,0
1394,1790243318088.547319,0,0,0
1395,1790243318128.705619,0,0,0
1396,1790243318168.595319,0,0,0
1397,1790243318208.709819,0,0,0
1398,1790243318248.561719,0,0,0
1399,1790243318288.564219,0,0,0
1400,1790243318328.532319,0,0,0
1401,1790243318368.548719,0,0,0
1402,1790243318408.584619,0,0,0
1403,1790243318448.528219,0,0,0
1404,1790243318488.553319,0,0,0
1405,1790243318528.543619,0,0,0
1406,1790243318568.554119,0,0,0
1407,1790243318608.529619,0,0,0
1408,1790243318648.540519,0,0,0
1409,1790243318688.531519,0,0,0
1410,1790243318756.436519,0,0,0
1411,1790243318807.186519,0,0,0
1412,1790243318833.514719,0,0,0
1413,1790243318873.507519,0,0,0
1414,1790243318913.504319,0,0,0
1415,1790243318953.493119,0,0,0
1416,1790243318993.553219,0,0,0
1417,1790243319033.662119,0,0,0
1418,1790243319073.476419,0,0,0
1419,1790243319113.494419,0,0,0
1420,1790243319153.483819,0,0,0
1421,1790243319193.878919,0,0,0
1422,1790243319233.479519,0,0,0
1423,1790243319273.467619,0,0,0
1424,1790243319313.461619,0,0,0
1425,1790243319353.522019,0,0,0
1426,1790243319393.488319,0,0,0
1427,1790243319433.464819,0,0,0
1428,1790243319473.501919,0,0,0
1429,1790243319513.655719,0,0,0
1430,1790243319553.456519,0,0,0
1431,1790243319593.455919,0,0,0
1432,1790243319633.456019,0,0,0
1433,1790243319673.476419,0,0,0
1434,1790243319713.438419,0,0,0
1435,1790243319753.475319,0,0,0
1436,1790243319793.478719,0,0,0
1437,1790243319833.451119,0,0,0
1438,1790243319873.446819,0,0,0
1439,1790243319913.415019,0,0,0
1440,1790243319953.444619,0,0,0
1441,1790243319993.518719,0,0,0
1442,1790243320033.452419,0,0,0
1443,1790243320073.409619,0,0,0
1444,1790243320113.425919,0,0,0
1445,1790243320153.419719,0,0,0
1446,1790243320193.493519,0,0,0
1447,1790243320233.412819,0,0,0
1448,1790243320273.404219,0,0,0
1449,1790243320313.432419,0,0,0
1450,1790243320353.442019,0,0,0
1451,1790243320393.558619,0,0,0
1452,1790243320434.120919,0,0,0
1453,1790243320473.694619,0,0,0
1454,1790243320513.395319,0,0,0
1455,1790243320553.396219,0,0,0
1456,1790243320593.562519,0,0,0
1457,1790243320633.421519,0,0,0
1458,1790243320673.388519,0,0,0
1459,1790243320713.390019,0,0,0
1460,1790243320753.391019,0,0,0
1461,1790243320793.428619,0,0,0
1462,1790243320833.370619,0,0,0
1463,1790243320873.407419,0,0,0
1464,1790243320913.361419,0,0,0
1465,1790243320953.360019,0,0,0
1466,1790243320993.407919,0,0,0
1467,1790243321033.771819,0,0,0
1468,1790243321073.376719,0,0,0
1469,1790243321113.364319,0,0,0
1470,1790243321153.350919,0,0,0
1471,1790243321193.438919,0,0,0
1472,1790243321233.332619,0,0,0
1473,1790243321273.343019,0,0,0
1474,1790243321313.345919,0,0,0
1475,1790243321353.344019,0,0,0
1476,1790243321393.364419,0,0,0
1477,1790243321433.326819,0,0,0
1478,1790243321473.328219,0,0,0
1479,1790243321513.342419,0,0,0
1480,1790243321553.375019,0,0,0
1481,1790243321593.334219,0,0,0
1482,1790243321633.309919,0,0,0
1483,1790243321673.313819,0,0,0
1484,1790243321713.328519,0,0,0
1485,1790243321753.301719,0,0,0
1486,1790243321793.340919,0,0,0
1487,1790243321833.361819,0,0,0
1488,1790243321873.287519,0,0,0
1489,1790243321913.303819,0,0,0
1490,1790243321953.291419,0,0,0
1491,1790243321993.382119,0,0,0
1492,1790243322033.304319,0,0,0
1493,1790243322073.296619,0,0,0
1494,1790243322113.286919,0,0,0
1495,1790243322153.356419,0,0,0
1496,1790243322193.334619,0,0,0
1497,1790243322233.474919,0,0,0
1498,1790243322273.260619,0,0,0
1499,1790243322313.286619,0,0,0
1500,1790243322353.467919,0,0,0
1501,1790243322393.256819,0,0,0
1502,1790243322433.293719,0,0,0
1503,1790243322473.281519,0,0,0
1504,1790243322513.296719,0,0,0
1505,1790243322553.249919,0,0,0
1506,1790243322593.336819,0,0,0
1507,1790243322633.265919,0,0,0
1508,1790243322673.249019,0,0,0
1509,1790243322713.248519,0,0,0
1510,1790243322753.292619,0,0,0
1511,1790243322793.566519,0,0,0
1512,1790243322833.248019,0,0,0
1513,1790243322873.236119,0,0,0
1514,1790243322913.234419,0,0,0
1515,1790243322953.227819,0,0,0
1516,1790243322993.289319,0,0,0
1517,1790243323033.250319,0,0,0
1518,1790243323073.257119,0,0,0
1519,1790243323113.219919,0,0,0
1520,1790243323153.207219,0,0,0
1521,1790243323193.760119,0,0,0
1522,1790243323233.234619,0,0,0
1523,1790243323273.203219,0,0,0
1524,1790243323313.214319,0,0,0
1525,1790243323353.228419,0,0,0
1526,1790243323393.228919,0,0,0
1527,1790243323433.205719,0,0,0
1528,1790243323473.177319,0,0,0
1529,1790243323513.365719,0,0,0
1530,1790243323553.176819,0,0,0
1531,1790243323593.282119,0,0,0
1532,1790243323633.223719,0,0,0
1533,1790243323673.206619,0,0,0
1534,1790243323713.311719,0,0,0
1535,1790243323753.203119,0,0,0
1536,1790243323793.206719,0,0,0
1537,1790243323833.185819,0,0,0
1538,1790243323873.208619,0,0,0
1539,1790243323913.170619,0,0,0
1540,1790243323953.172019,0,0,0
1541,1790243323993.170519,0,0,0
1542,1790243324033.193219,0,0,0
1543,1790243324073.170019,0,0,0
1544,1790243324113.160319,0,0,0
1545,1790243324153.183119,0,0,0
1546,1790243324193.316519,0,0,0
1547,1790243324233.153319,0,0,0
1548,1790243324273.145219,0,0,0
1549,1790243324313.153319,0,0,0
1550,1790243324353.138819,0,0,0
1551,1790243324393.204519,0,0,0
1552,1790243324433.189219,0,0,0
1553,1790243324473.134019,0,0,0
1554,1790243324513.126019,0,0,0
1555,1790243324553.145619,0,0,0
1556,1790243324593.516419,0,0,0
1557,1790243324633.178119,0,0,0
1558,1790243324673.112819,0,0,0
1559,1790243324713.133419,0,0,0
1560,1790243324753.113819,0,0,0
1561,1790243324793.703019,0,0,0
1562,1790243324833.115219,0,0,0
1563,1790243324873.172519,0,0,0
1564,1790243324913.126919,0,0,0
1565,1790243324953.085219,0,0,0
1566,1790243324993.120619,0,0,0
1567,1790243325033.106419,0,0,0
1568,1790243325074.067419,0,0,0
1569,1790243325113.765219,0,0,0
1570,1790243325153.093319,0,0,0
1571,1790243325193.151119,0,0,0
1572,1790243325233.091519,0,0,0
1573,1790243325273.206419,0,0,0
1574,1790243325313.055519,0,0,0
1575,1790243325353.081019,0,0,0
1576,1790243325393.155619,0,0,0
1577,1790243325433.062319,0,0,0
1578,1790243325473.089119,0,0,0
1579,1790243325513.075119,0,0,0
1580,1790243325553.075619,0,0,0
1581,1790243325593.061719,0,0,0
1582,1790243325633.043219,0,0,0
1583,1790243325673.043119,0,0,0
1584,1790243325713.051519,0,0,0
1585,1790243325753.037319,0,0,0
1586,1790243325793.056619,0,0,0
1587,1790243325833.049319,0,0,0
1588,1790243325873.027219,0,0,0
1589,1790243325913.047819,0,0,0
1590,1790243325953.041419,0,0,0
1591,1790243325993.020519,0,0,0
1592,1790243326033.015919,0,0,0
1593,1790243326073.067719,0,0,0
1594,1790243326113.030519,0,0,0
1595,1790243326153.025819,0,0,0
1596,1790243326194.490719,0,0,0
1597,1790243326233.173719,0,0,0
1598,1790243326273.031019,0,0,0
1599,1790243326313.010319,0,0,0
1600,1790243326353.005619,0,0,0
1601,1790243326392.983819,0,0,0
1602,1790243326433.026519,0,0,0
1603,1790243326473.007519,0,0,0
1604,1790243326512.997819,0,0,0
1605,1790243326553.142319,0,0,0
1606,1790243326593.026919,0,0,0
1607,1790243326632.974719,0,0,0
1608,1790243326672.976019,0,0,0
1609,1790243326712.966019,0,0,0
1610,1790243326752.996419,0,0,0
1611,1790243326792.993219,0,0,0
1612,1790243326832.976419,0,0,0
1613,1790243326872.965019,0,0,0
1614,1790243326913.036419,0,0,0
1615,1790243326953.038419,0,0,0
1616,1790243326992.977819,0,0,0
1617,1790243327033.006119,0,0,0
1618,1790243327072.978419,0,0,0
1619,1790243327113.108219,0,0,0
1620,1790243327152.976019,0,0,0
1621,1790243327193.043419,0,0,0
1622,1790243327232.934119,0,0,0
1623,1790243327272.959219,0,0,0
1624,1790243327312.944019,0,0,0
1625,1790243327352.957819,0,0,0
1626,1790243327393.281619,0,0,0
1627,1790243327432.961219,0,0,0
1628,1790243327472.935519,0,0,0
1629,1790243327513.143619,0,0,0
1630,1790243327552.909519,0,0,0
1631,1790243327592.928319,0,0,0
1632,1790243327632.924619,0,0,0
1633,1790243327672.925119,0,0,0
1634,1790243327712.922819,0,0,0
1635,1790243327752.914119,0,0,0
1636,1790243327792.957819,0,0,0
1637,1790243327832.896919,0,0,0
1638,1790243327872.910319,0,0,0
1639,1790243327912.963919,0,0,0
1640,1790243327952.898919,0,0,0
1641,1790243327992.914119,0,0,0
1642,1790243328032.924719,0,0,0
1643,1790243328073.218019,0,0,0
1644,1790243328112.911419,0,0,0
1645,1790243328152.917019,0,0,0
1646,1790243328192.920019,0,0,0
1647,1790243328232.935819,0,0,0
1648,1790243328272.870419,0,0,0
1649,1790243328312.901619,0,0,0
1650,1790243328352.958219,0,0,0
1651,1790243328392.942819,0,0,0
1652,1790243328432.866519,0,0,0
1653,1790243328472.871419,0,0,0
1654,1790243328512.846019,0,0,0
1655,1790243328552.872419,0,0,0
1656,1790243328592.876219,0,0,0
1657,1790243328632.889619,0,0,0
1658,1790243328672.852119,0,0,0
1659,1790243328712.916619,0,0,0
1660,1790243328753.536919,0,0,0
1661,1790243328793.023019,0,0,0
1662,1790243328832.993619,0,0,0
1663,1790243328872.860819,0,0,0
1664,1790243328912.859019,0,0,0
1665,1790243328953.324819,0,0,0
1666,1790243328992.877819,0,0,0
1667,1790243329032.839919,0,0,0
1668,1790243329072.862119,0,0,0
1669,1790243329112.882619,0,0,0
1670,1790243329152.811619,0,0,0
1671,1790243329192.816219,0,0,0
1672,1790243329232.802319,0,0,0
1673,1790243329272.824919,0,0,0
1674,1790243329312.829519,0,0,0
1675,1790243329352.823119,0,0,0
1676,1790243329393.060119,0,0,0
1677,1790243329432.952919,0,0,0
1678,1790243329472.822519,0,0,0
1679,1790243329512.792219,0,0,0
1680,1790243329552.795419,0,0,0
1681,1790243329592.809119,0,0,0
1682,1790243329632.773319,0,0,0
1683,1790243329672.881719,0,0,0
1684,1790243329712.815919,0,0,0
1685,1790243329752.767219,0,0,0
1686,1790243329792.806419,0,0,0
1687,1790243329832.785919,0,0,0
1688,1790243329872.774219,0,0,0
1689,1790243329912.951519,0,0,0
1690,1790243329952.786519,0,0,0
1691,1790243329992.895719,0,0,0
1692,1790243330032.793319,0,0,0
1693,1790243330072.785219,0,0,0
1694,1790243330112.761019,0,0,0
1695,1790243330152.782719,0,0,0
1696,1790243330192.751719,0,0,0
1697,1790243330232.771019,0,0,0
1698,1790243330272.751219,0,0,0
1699,1790243330312.735119,0,0,0
1700,1790243330352.732519,0,0,0
1701,1790243330392.757519,0,0,0
1702,1790243330432.772519,0,0,0
1703,1790243330472.751419,0,0,0
1704,1790243330512.811519,0,0,0
1705,1790243330552.725119,0,0,0
1706,1790243330592.745219,0,0,0
1707,1790243330633.388719,0,0,0
1708,1790243330673.001819,0,0,0
1709,1790243330712.904619,0,0,0
1710,1790243330752.898419,0,0,0
1711,1790243330793.218519,0,0,0
1712,1790243330832.742819,0,0,0
1713,1790243330872.706819,0,0,0
1714,1790243330912.711319,0,0,0
1715,1790243330952.734019,0,0,0
1716,1790243330992.722619,0,0,0
1717,1790243331032.704619,0,0,0
1718,1790243331072.689319,0,0,0
1719,1790243331112.838719,0,0,0
1720,1790243331152.690319,0,0,0
1721,1790243331192.686719,0,0,0
1722,1790243331232.828619,0,0,0
1723,1790243331272.817119,0,0,0
1724,1790243331312.691819,0,0,0
1725,1790243331352.686619,0,0,0
1726,1790243331392.715619,0,0,0
1727,1790243331432.688319,0,0,0
1728,1790243331472.701219,0,0,0
1729,1790243331512.700819,0,0,0
1730,1790243331552.671319,0,0,0
1731,1790243331592.688319,0,0,0
1732,1790243331632.659419,0,0,0
1733,1790243331672.671519,0,0,0
1734,1790243331712.650419,0,0,0
1735,1790243331752.665219,0,0,0
1736,1790243331792.756119,0,0,0
1737,1790243331832.665919,0,0,0
1738,1790243331872.656919,100,0,100
1739,1790243331912.649719,100,9.98600006103516,100
1740,1790243331952.857019,100,18.7254486083984,100
1741,1790243331993.157219,100,26.373950958252,100
1742,1790243332032.683319,100,33.0676879882813,100
1743,1790243332072.643619,100,38.9258499145508,100
1744,1790243332112.639919,100,44.052734375,100
1745,1790243332152.635919,100,48.5396308898926,100
1746,1790243332192.683419,100,52.4664268493652,100
1747,1790243332232.660519,100,55.9030418395996,100
1748,1790243332272.864519,100,58.9106636047363,100
1749,1790243332313.319619,100,61.5428466796875,100
1750,1790243332352.658019,100,63.8464546203613,100
1751,1790243332392.626819,100,65.8625030517578,100
1752,1790243332432.659819,100,67.6268844604492,100
1753,1790243332472.616619,100,69.1710205078125,100
1754,1790243332512.629419,100,70.5223999023438,100
1755,1790243332552.599219,100,71.7050933837891,100
1756,1790243332592.698719,100,72.7401428222656,100
1757,1790243332632.588719,100,73.6459884643555,100
1758,1790243332672.647119,100,74.4387588500977,100
1759,1790243332712.778519,100,75.132568359375,100
