Sample,X(ms) [24.09.2026 09:59:16 693 UTC],"matematicko_upravljanje[%MD18]","izlazna_vrednost_objekta[%MD14]","referentna_vrednost[%MD10]"
672,1790243978385.355072,125,99.9959487915039,500
673,1790243978413.743772,125,99.9959487915039,500
674,1790243978453.677172,125,99.9959487915039,500
675,1790243978493.768072,125,99.9959487915039,500
676,1790243978533.644472,125,99.9959487915039,500
677,1790243978573.739172,125,99.9959487915039,500
678,1790243978613.748272,125,99.9959487915039,500
679,1790243978653.663772,125,99.9959487915039,500
680,1790243978694.028672,125,99.9959487915039,500
681,1790243978737.264372,125,99.9959487915039,500
682,1790243978773.794772,125,99.9959487915039,500
683,1790243978813.948772,125,99.9959487915039,500
684,1790243978853.905072,125,99.9959487915039,500
685,1790243978894.422772,125,99.9959487915039,500
686,1790243978933.952572,125,99.9959487915039,500
687,1790243978973.844372,125,99.9959487915039,500
688,1790243979013.625372,125,99.9959487915039,500
689,1790243979053.689872,125,99.9959487915039,500
690,1790243979093.789572,125,99.9959487915039,500
691,1790243979133.641972,125,99.9959487915039,500
692,1790243979173.647572,125,99.9959487915039,500
693,1790243979213.761772,125,99.9959487915039,500
694,1790243979253.713072,125,99.9959487915039,500
695,1790243979293.827272,125,99.9959487915039,500
696,1790243979333.664572,125,99.9959487915039,500
697,1790243979373.664772,125,99.9959487915039,500
698,1790243979413.598772,125,99.9959487915039,500
699,1790243979453.676372,125,99.9959487915039,500
700,1790243979493.803972,125,99.9959487915039,500
701,1790243979533.728972,125,99.9959487915039,500
702,1790243979573.842272,125,99.9959487915039,500
703,1790243979613.629672,125,99.9959487915039,500
704,1790243979653.634672,125,99.9959487915039,500
705,1790243979693.640372,125,99.9959487915039,500
706,1790243979733.615972,125,99.9959487915039,500
707,1790243979773.627472,125,99.9959487915039,500
708,1790243979813.738472,125,99.9959487915039,500
709,1790243979853.625172,125,99.9959487915039,500
710,1790243979893.645472,125,99.9959487915039,500
711,1790243979933.636472,125,99.9959487915039,500
712,1790243979973.602172,125,99.9959487915039,500
713,1790243980013.603772,125,99.9959487915039,500
714,1790243980053.598372,125,99.9959487915039,500
715,1790243980093.659972,125,99.9959487915039,500
716,1790243980133.906472,125,99.9959487915039,500
717,1790243980174.104072,125,99.9959487915039,500
718,1790243980213.592772,125,99.9959487915039,500
719,1790243980253.568772,125,99.9959487915039,500
720,1790243980293.588172,125,99.9959487915039,500
721,1790243980333.583372,125,99.9959487915039,500
722,1790243980373.569572,125,99.9959487915039,500
723,1790243980413.618372,125,99.9959487915039,500
724,1790243980453.563572,125,99.9959487915039,500
725,1790243980493.657772,125,99.9959487915039,500
726,1790243980533.558472,125,99.9959487915039,500
727,1790243980573.558072,125,99.9959487915039,500
728,1790243980613.550972,125,99.9959487915039,500
729,1790243980653.567372,125,99.9959487915039,500
730,1790243980693.754672,125,99.9959487915039,500
731,1790243980733.548572,125,99.9959487915039,500
732,1790243980773.547472,125,99.9959487915039,500
733,1790243980813.564672,125,99.9959487915039,500
734,1790243980853.531772,125,99.9959487915039,500
735,1790243980893.549572,125,99.9959487915039,500
736,1790243980933.617972,125,99.9959487915039,500
737,1790243980973.598972,125,99.9959487915039,500
738,1790243981013.548772,125,99.9959487915039,500
739,1790243981053.541072,125,99.9959487915039,500
740,1790243981093.629772,125,99.9959487915039,500
741,1790243981133.560672,125,99.9959487915039,500
742,1790243981173.497072,125,99.9959487915039,500
743,1790243981213.693572,125,99.9959487915039,500
744,1790243981253.497672,125,99.9959487915039,500
745,1790243981293.674672,125,99.9959487915039,500
746,1790243981333.513772,125,99.9959487915039,500
747,1790243981373.509372,125,99.9959487915039,500
748,1790243981413.506172,125,99.9959487915039,500
749,1790243981453.529672,0,99.9959487915039,0
750,1790243981493.492372,0,87.5134506225586,0
751,1790243981534.643372,0,76.5891494750977,0
752,1790243981573.495272,0,67.0285263061523,0
753,1790243981613.504872,0,58.6613540649414,0
754,1790243981653.538472,0,51.3386573791504,0
755,1790243981693.608472,0,44.9300537109375,0
756,1790243981733.489072,0,39.3214340209961,0
757,1790243981773.861672,0,34.4129409790039,0
758,1790243981813.846372,0,30.1171741485596,0
759,1790243981853.609572,0,26.3576469421387,0
760,1790243981894.061372,0,23.0674209594727,0
761,1790243981933.458572,0,20.1879138946533,0
762,1790243981973.488872,0,17.6678562164307,0
763,1790243982013.516672,0,15.4623775482178,0
764,1790243982053.489972,0,13.532208442688,0
765,1790243982093.701472,0,11.8429822921753,0
766,1790243982133.917472,0,10.3646230697632,0
767,1790243982173.495172,0,9.07080745697021,0
768,1790243982213.446972,0,7.93849849700928,0
769,1790243982253.509572,0,6.94753551483154,0
770,1790243982293.468872,0,6.08027458190918,0
771,1790243982333.438872,0,5.32127380371094,0
772,1790243982373.482172,0,4.65701913833618,0
773,1790243982413.474372,0,4.07568359375,0
774,1790243982453.942872,0,3.56691598892212,0
775,1790243982494.612572,0,3.12165784835815,0
776,1790243982533.430072,0,2.73198127746582,0
777,1790243982573.577272,0,2.39094805717468,0
778,1790243982613.488272,0,2.0924859046936,0
779,1790243982653.456572,0,1.83128082752228,0
780,1790243982693.507072,0,1.60268199443817,0
781,1790243982733.488472,0,1.40261924266815,0
782,1790243982773.424372,0,1.22753024101257,0
783,1790243982813.476672,0,1.07429766654968,0
784,1790243982853.433372,0,0.940193057060242,0
785,1790243982893.487372,0,0.822828769683838,0
786,1790243982933.407372,0,0.720115065574646,0
787,1790243982973.409772,0,0.630223095417023,0
788,1790243983015.071872,0,0.551552355289459,0
789,1790243983053.730872,0,0.482702076435089,0
790,1790243983093.923772,0,0.422446370124817,0
791,1790243983133.456772,0,0.369712382555008,0
792,1790243983173.462572,0,0.323561191558838,0
793,1790243983213.390172,0,0.283171057701111,0
794,1790243983253.423772,0,0.247822806239128,0
795,1790243983293.598172,0,0.216887086629868,0
796,1790243983333.446172,0,0.189813062548637,0
797,1790243983373.424672,0,0.166118696331978,0
798,1790243983413.444772,0,0.145382091403008,0
799,1790243983453.440872,0,0.127234041690826,0
800,1790243983493.472772,0,0.111351415514946,0
801,1790243983533.398772,0,0.0974514186382294,0
802,1790243983573.427272,0,0.085286557674408,0
803,1790243983613.446872,0,0.0746402367949486,0
804,1790243983653.378372,0,0.0653228983283043,0
805,1790243983693.993272,0,0.0571686401963234,0
806,1790243983733.489672,0,0.0500322766602039,0
807,1790243983773.413672,0,0.043786745518446,0
808,1790243983813.381372,0,0.0383208468556404,0
809,1790243983853.359072,0,0.0335372537374496,0
810,1790243983893.372972,0,0.0293507985770702,0
811,1790243983933.457072,0,0.02568693831563,0
812,1790243983975.576472,0,0.0224804375320673,0
813,1790243984015.589172,0,0.0196742042899132,0
814,1790243984055.593372,0,0.0172182731330395,0
815,1790243984095.553572,0,0.0150689156726003,0
816,1790243984135.528372,0,0.013187862932682,0
817,1790243984175.543372,0,0.0115416217595339,0
818,1790243984215.541972,0,0.0101008806377649,0
819,1790243984255.627472,0,0.00883998721837997,0
820,1790243984295.524672,0,0.00773649150505662,0
821,1790243984335.553972,0,0.0067707453854382,0
822,1790243984375.512072,0,0.00592555338516831,0
823,1790243984415.535272,0,0.00518586672842503,0
824,1790243984455.511272,0,0.00453851511701941,0
825,1790243984495.511372,0,0.00397197203710675,0
826,1790243984535.513172,0,0.00347615079954267,0
827,1790243984575.534772,0,0.00304222293198109,0
828,1790243984615.500672,0,0.00266246218234301,0
829,1790243984655.525172,0,0.00233010691590607,0
830,1790243984695.506772,0,0.00203923974186182,0
831,1790243984735.520972,0,0.00178468145895749,0
832,1790243984775.518172,0,0.0015618996694684,0
833,1790243984815.514472,0,0.00136692775413394,0
834,1790243984855.490972,0,0.00119629420805722,0
835,1790243984895.524172,0,0.00104696082416922,0
836,1790243984935.469372,0,0.000916268676519394,0
837,1790243984975.580472,0,0.000801890855655074,0
838,1790243985015.571472,0,0.000701790791936219,0
839,1790243985055.487172,0,0.000614186224993318,0
840,1790243985095.555472,0,0.000537517364136875,0
841,1790243985135.497572,0,0.000470419065095484,0
842,1790243985175.524172,0,0.000411696644732729,0
843,1790243985215.464372,0,0.00036030454793945,0
844,1790243985255.666672,0,0.000315327721182257,0
845,1790243985295.874972,0,0.000275965372566134,0
846,1790243985335.456472,0,0.000241516609094106,0
847,1790243985375.703772,0,0.000211368082091212,0
848,1790243985415.468472,0,0.00018498300050851,0
849,1790243985455.471172,0,0.000161891570314765,0
850,1790243985495.600472,0,0.000141682641697116,0
851,1790243985535.451172,0,0.000123996389447711,0
852,1790243985575.479772,0,0.000108517917396966,0
853,1790243985615.475372,0,9.4971626822371E-05,0
854,1790243985655.489672,0,8.31163197290152E-05,0
855,1790243985695.482272,0,7.27409060345963E-05,0
856,1790243985735.471272,0,6.36606564512476E-05,0
857,1790243985775.429072,0,5.57138955628034E-05,0
858,1790243985815.456872,0,4.87591278215405E-05,0
859,1790243985855.446472,0,4.26725273428019E-05,0
860,1790243985895.438572,0,3.73457150999457E-05,0
861,1790243985935.448072,0,3.26838489854708E-05,0
862,1790243985975.455172,0,2.86039230559254E-05,0
863,1790243986015.624372,0,2.50332959694788E-05,0
864,1790243986055.411472,0,2.19083885895088E-05,0
865,1790243986095.403872,0,1.91735634871293E-05,0
866,1790243986135.447472,0,1.67801281349966E-05,0
867,1790243986175.398772,0,1.46854645208805E-05,0
868,1790243986215.494372,0,1.285227790504E-05,0
869,1790243986255.407672,0,1.12479283416178E-05,0
870,1790243986295.441872,0,9.84384951152606E-06,0
871,1790243986335.414272,0,8.61504213389708E-06,0
872,1790243986384.178872,0,7.53962649469031E-06,0
873,1790243986424.155772,0,6.59845500194933E-06,0
874,1790243986464.139972,0,5.77476976104663E-06,0
875,1790243986504.152772,0,5.05390516991611E-06,0
876,1790243986544.194272,0,4.423025984579E-06,0
877,1790243986584.147672,0,3.87089949072106E-06,0
878,1790243986624.182272,0,3.3876951874845E-06,0
879,1790243986664.138272,0,2.96480925499054E-06,0
880,1790243986704.153272,0,2.59471198660322E-06,0
881,1790243986744.116172,0,2.27081409320817E-06,0
882,1790243986784.135672,0,1.9873482415278E-06,0
883,1790243986824.140072,0,1.73926753177511E-06,0
884,1790243986864.104472,0,1.52215477555728E-06,0
885,1790243986904.113172,0,1.33214416564442E-06,0
886,1790243986945.010772,0,1.16585260911961E-06,0
887,1790243986985.595272,0,1.02031924598123E-06,0
888,1790243987024.293572,0,8.92952812137082E-07,0
889,1790243987064.104072,0,7.81485482548305E-07,0
890,1790243987104.113172,0,6.8393262608879E-07,0
891,1790243987144.131872,0,5.98557335251826E-07,0
892,1790243987184.094172,0,5.23839446486818E-07,0
893,1790243987224.131172,0,4.58448567997038E-07,0
894,1790243987264.231572,0,4.01220432877381E-07,0
895,1790243987304.232172,0,3.51136094423055E-07,0
896,1790243987344.102172,0,3.07303764657263E-07,0
897,1790243987384.085572,0,2.68943040282466E-07,0
898,1790243987424.072272,0,2.35370876566776E-07,0
899,1790243987464.084472,0,2.05989522328309E-07,0
900,1790243987504.147372,0,1.80275847583289E-07,0
901,1790243987544.089872,0,1.57772007014501E-07,0
902,1790243987584.094172,0,1.38077325573249E-07,0
903,1790243987624.211572,0,1.20841136208583E-07,0
904,1790243987664.115172,0,1.05756534196644E-07,0
905,1790243987704.398372,0,9.25549485941701E-08,0
906,1790243987744.321372,0,8.10013105478902E-08,0
907,1790243987784.201972,0,7.08899179358013E-08,0
908,1790243987824.113072,0,6.20407263340894E-08,0
909,1790243987864.781872,0,5.42961835492406E-08,0
910,1790243987904.066772,0,4.75183909998123E-08,0
911,1790243987944.057472,0,4.15866701075629E-08,0
912,1790243987984.155672,0,3.63954058002491E-08,0
913,1790243988024.116272,0,3.18521671260896E-08,0
914,1790243988064.104372,0,2.78760605709749E-08,0
915,1790243988104.057872,0,2.43962912094275E-08,0
916,1790243988144.131872,0,2.13509014912461E-08,0
917,1790243988184.133872,0,1.86856681239078E-08,0
918,1790243988224.029472,0,1.63531357344482E-08,0
919,1790243988264.038072,0,1.43117739881404E-08,0
920,1790243988304.023672,0,1.25252350713367E-08,0
921,1790243988344.031272,0,1.0961709762114E-08,0
922,1790243988384.165372,0,9.59335988426346E-09,0
923,1790243988424.096072,0,8.39582092737601E-09,0
924,1790243988464.059072,0,7.34777039212986E-09,0
925,1790243988504.022772,0,6.43054809401633E-09,0
926,1790243988544.136972,0,5.62782265234318E-09,0
927,1790243988584.034272,0,4.92530149998061E-09,0
928,1790243988624.025272,0,4.31047597615475E-09,0
929,1790243988664.032672,0,3.77239928184281E-09,0
930,1790243988704.031672,0,3.30149063643148E-09,0
931,1790243988744.053572,0,2.8893656356388E-09,0
932,1790243988783.998772,0,2.52868614936119E-09,0
933,1790243988824.022872,0,2.21303020353503E-09,0
934,1790243988864.047972,0,1.93677762716504E-09,0
935,1790243988904.027872,0,1.69500968816294E-09,0
936,1790243988943.994172,0,1.48342160777304E-09,0
937,1790243988983.985872,0,1.29824606620588E-09,0
938,1790243989024.014772,0,1.13618603414523E-09,0
939,1790243989063.984972,0,9.94355930927782E-10,0
940,1790243989104.017072,0,8.70230498772884E-10,0
941,1790243989144.005372,0,7.61599616705411E-10,0
942,1790243989184.044372,0,6.66529109683012E-10,0
943,1790243989224.022972,0,5.83326276171192E-10,0
944,1790243989264.046072,0,5.10509634565892E-10,0
945,1790243989303.998172,0,4.46782721930106E-10,0
946,1790243989343.969372,0,3.91010834821515E-10,0
947,1790243989383.983172,0,3.42200962011319E-10,0
948,1790243989423.985672,0,2.99484020915841E-10,0
949,1790243989463.990072,0,2.62099425496487E-10,0
950,1790243989503.970372,0,2.2938155541663E-10,0
951,1790243989543.950972,0,2.00747848899674E-10,0
952,1790243989583.943572,0,1.75688491532711E-10,0
953,1790243989623.976172,0,1.53757298559931E-10,0
954,1790243989663.962272,0,1.34563776787999E-10,0
955,1790243989703.985272,0,1.17766185692147E-10,0
956,1790243989744.258472,0,1.03065431189542E-10,0
957,1790243989784.571872,0,9.0199771263233E-11,0
958,1790243989824.088472,0,7.89401322087713E-11,0
959,1790243989863.970672,0,6.9086035503485E-11,0
960,1790243989904.029272,0,6.046202427612E-11,0
961,1790243989943.925572,0,5.29145477434767E-11,0
962,1790243989983.960672,0,4.63092238167651E-11,0
963,1790243990025.261972,0,4.05284417137608E-11,0
964,1790243990072.478572,0,3.54692768211873E-11,0
965,1790243990108.143172,0,3.1041648418384E-11,0
966,1790243990148.285772,0,2.71667185275382E-11,0
